minutes_remaining,count,mean,min,max,std,var
10:12,37,11.405405405405405,0,27,8.861462944995344,78.52552552552554
10:13,42,13.738095238095237,0,27,9.55104265489305,91.2224157955865
10:14,35,14.914285714285715,0,28,7.7245652021990985,59.6689075630252
10:15,38,13.0,0,25,8.177093913173852,66.86486486486486
10:16,36,12.75,0,26,8.240579036520607,67.90714285714289
10:17,35,12.571428571428571,0,26,9.67192940872683,93.54621848739495
10:18,43,11.534883720930232,0,27,8.990335650308328,80.82613510520487
10:19,39,14.512820512820513,0,27,8.893734621606837,79.09851551956812
10:2,25,9.96,0,25,8.753475500241795,76.62333333333335
10:20,37,12.216216216216216,0,26,9.390110445259639,88.17417417417418
10:21,25,13.16,0,25,8.634620238705734,74.55666666666666
10:22,30,13.933333333333334,0,25,7.9651539948025825,63.44367816091953
10:23,38,12.842105263157896,0,25,8.13243860168903,66.13655761024182
10:24,42,12.261904761904763,0,26,8.588306070549663,73.7590011614402
10:25,36,11.75,0,26,7.680680773398744,58.99285714285713
10:26,32,13.875,0,26,9.359314835689007,87.59677419354836
10:27,42,11.404761904761905,0,27,8.72635348034213,76.1492450638792
10:28,35,12.428571428571429,0,25,8.785970482019865,77.19327731092437
10:29,32,10.25,0,26,9.147536245068325,83.67741935483872
10:3,28,13.821428571428571,0,26,9.599589387162164,92.15211640211643
10:30,43,12.0,0,25,9.136530549184984,83.47619047619048
10:31,30,13.766666666666667,0,25,8.479928973894703,71.90919540229888
10:32,39,11.205128205128204,0,37,9.495648552389634,90.16734143049933
10:33,35,11.028571428571428,0,27,8.322491546779634,69.26386554621847
10:34,30,14.633333333333333,0,27,8.511587774133659,72.44712643678159
10:35,37,12.702702702702704,0,24,7.275777411173113,52.936936936936924
10:36,33,13.393939393939394,0,32,8.44074713050996,71.24621212121214
10:37,43,12.581395348837209,0,28,8.627841307400834,74.43964562569214
10:38,37,14.45945945945946,0,28,7.459500261019109,55.64414414414415
10:39,27,10.814814814814815,0,28,8.726780343098774,76.15669515669516
10:4,30,12.333333333333334,0,27,9.49894125981792,90.22988505747126
10:40,38,15.894736842105264,0,27,8.09667757581553,65.55618776671406
10:41,46,12.565217391304348,0,26,8.147670898042087,66.38454106280193
10:42,36,13.722222222222221,0,27,8.477233750669617,71.86349206349206
10:43,37,9.837837837837839,0,25,8.46073779785688,71.58408408408407
10:44,43,13.372093023255815,0,28,9.45168983584657,89.33444075304536
10:45,37,11.972972972972974,0,26,8.516280116754439,72.527027027027
10:46,36,12.027777777777779,0,26,7.994591425675991,63.91349206349207
10:47,32,13.34375,0,26,7.647936154241538,58.49092741935485
10:48,26,12.423076923076923,0,26,8.695622240751154,75.61384615384614
10:49,35,13.6,0,27,8.961354939569194,80.30588235294118
10:5,36,13.0,0,25,9.174498818542002,84.17142857142858
10:50,34,10.147058823529411,0,27,8.28701925043263,68.674688057041
10:51,36,13.333333333333334,0,27,8.451542547285165,71.42857142857142
10:52,40,15.0,0,26,7.386751827704959,54.564102564102555
10:53,33,13.575757575757576,0,26,7.578878145173858,57.439393939393945
10:54,29,13.931034482758621,0,26,8.668213831838873,75.13793103448276
10:55,28,12.857142857142858,0,27,10.34126679579436,106.94179894179895
10:56,34,13.647058823529411,0,26,8.82792522706308,77.93226381461675
10:57,36,13.722222222222221,0,26,8.949416935871492,80.09206349206347
10:58,36,14.083333333333334,0,28,8.012044504547958,64.19285714285714
10:59,41,13.658536585365853,0,27,8.03308706568515,64.53048780487805
10:6,32,12.40625,0,27,9.830365644759986,96.63608870967742
10:7,37,11.324324324324325,0,26,9.291734839971292,86.33633633633633
10:8,35,11.285714285714286,0,27,8.98551588938105,80.73949579831933
10:9,34,15.382352941176471,0,26,8.150161574462162,66.42513368983956
11:0,35,11.17142857142857,0,26,8.269311495223894,68.38151260504203
11:1,48,13.166666666666666,0,26,8.516150697059997,72.52482269503548
11:10,38,12.31578947368421,0,26,9.34360675530194,87.30298719772404
11:11,31,14.741935483870968,0,26,8.85425600840441,78.3978494623656
11:12,27,15.592592592592593,0,25,6.795129812872537,46.17378917378916
11:13,41,15.073170731707316,0,27,8.588917987448824,73.76951219512196
11:14,40,14.9,0,27,8.490718914927504,72.0923076923077
11:15,39,13.948717948717949,0,26,8.400967105821234,70.5762483130904
11:16,35,14.742857142857142,0,26,7.781361052665066,60.549579831932775
11:17,39,14.35897435897436,0,34,9.166550115809166,84.02564102564104
11:18,38,15.18421052631579,0,26,7.780277432550447,60.53271692745377
11:19,46,13.478260869565217,0,26,8.269728278311291,68.38840579710144
11:2,42,14.238095238095237,0,22,6.179468458511045,38.18583042973287
11:20,35,13.685714285714285,0,25,7.119862145771498,50.69243697478992
11:21,45,13.555555555555555,0,27,8.680059581790573,75.34343434343432
11:22,37,15.702702702702704,0,26,8.497924141501542,72.21471471471472
11:23,40,15.3,0,27,7.104350418707883,50.47179487179487
11:24,39,15.179487179487179,0,27,8.723446309777353,76.09851551956812
11:25,32,12.75,0,25,9.189755867444237,84.4516129032258
11:26,34,16.029411764705884,0,26,7.103073573386968,50.45365418894832
11:27,37,13.243243243243244,0,28,7.6862265174842515,59.07807807807808
11:28,47,15.53191489361702,0,25,7.675061432496776,58.906567992599456
11:29,32,17.25,0,26,7.820568414289377,61.161290322580655
11:3,29,13.482758620689655,0,27,8.633906125003298,74.54433497536947
11:30,23,14.91304347826087,0,26,6.754884047711235,45.62845849802371
11:31,13,13.692307692307692,0,26,8.88242286189055,78.8974358974359
11:32,27,15.0,0,26,8.888194417315589,79.0
11:33,24,14.541666666666666,0,27,9.32495094597969,86.95471014492753
11:34,23,13.608695652173912,0,26,7.7150333201117665,59.52173913043478
11:35,25,15.12,0,26,9.2660671268883,85.86
11:36,41,14.804878048780488,0,27,8.681069957658222,75.36097560975611
11:37,29,12.551724137931034,0,25,7.912856658161503,62.613300492610826
11:38,37,16.64864864864865,0,29,7.7467420256525905,60.012012012012
11:39,44,12.431818181818182,0,26,7.8869858282201495,62.204545454545475
11:4,33,12.303030303030303,0,26,8.509130568413147,72.40530303030303
11:40,41,13.951219512195122,0,26,8.276325330459754,68.49756097560974
11:41,45,15.133333333333333,0,27,7.175083148076975,51.48181818181819
11:42,47,14.851063829787234,0,26,7.655571212051632,58.6077705827937
11:43,48,15.8125,0,26,7.5840152448450775,57.51728723404254
11:44,52,14.173076923076923,0,27,7.888241817690363,62.22435897435897
11:45,47,15.872340425531915,0,27,7.317688579220948,53.54856614246069
11:46,39,15.871794871794872,0,27,6.8178538341756445,46.48313090418354
11:47,44,12.727272727272727,0,26,6.624000183840423,43.87737843551797
11:48,37,11.891891891891891,0,26,8.900011809554536,79.2102102102102
11:49,17,10.529411764705882,0,26,10.983610785272434,120.63970588235296
11:5,40,11.575,0,25,9.043732778233917,81.78910256410255
11:50,12,3.0,0,21,7.1223081039275975,50.72727272727273
11:51,4,13.0,4,20,7.393691004272946,54.66666666666668
11:52,3,0.3333333333333333,0,1,0.5773502691896258,0.33333333333333337
11:53,2,14.5,8,21,9.192388155425117,84.5
11:54,3,14.666666666666666,0,22,12.701705922171767,161.33333333333334
11:6,40,13.325,0,28,8.318615207734938,69.19935897435899
11:7,37,14.81081081081081,0,27,7.471567728684813,55.82432432432434
11:8,40,14.95,0,26,7.117872053085991,50.664102564102585
11:9,34,13.117647058823529,0,25,8.865201653459792,78.59180035650623
1:0,51,11.137254901960784,0,27,9.891450061225878,97.84078431372545
1:1,55,13.818181818181818,0,34,9.701261676425293,94.11447811447809
1:10,47,11.72340425531915,0,29,10.161098296635778,103.24791859389452
1:11,50,13.9,0,28,9.651583353237426,93.15306122448978
1:12,38,13.210526315789474,0,27,9.061823379361806,82.11664295874823
1:13,51,14.72549019607843,0,27,9.491213687137275,90.08313725490196
1:14,51,11.588235294117647,0,28,9.493527206656617,90.12705882352938
1:15,35,14.114285714285714,0,26,9.584826944865787,91.8689075630252
1:16,41,14.829268292682928,0,27,9.243653063114143,85.44512195121949
1:17,48,13.145833333333334,0,27,8.751874166053788,76.5953014184397
1:18,55,14.236363636363636,0,26,8.933838369562547,79.81346801346801
1:19,56,14.071428571428571,0,29,9.821788659278536,96.46753246753245
1:2,50,14.82,0,28,9.371450348406754,87.82408163265305
1:20,46,14.304347826086957,0,27,8.926538622973611,79.68309178743961
1:21,54,11.944444444444445,0,27,9.678641466080391,93.67610062893078
1:22,43,12.883720930232558,0,27,10.401944191730928,108.20044296788481
1:23,40,14.575,0,27,8.095226513674112,65.5326923076923
1:24,53,11.377358490566039,0,28,8.944758704004219,80.00870827285924
1:25,53,13.660377358490566,0,27,9.893555393103158,97.8824383164006
1:26,38,13.18421052631579,0,29,10.045451473469578,100.91109530583213
1:27,55,15.254545454545454,0,27,8.362655483398006,69.93400673400674
1:28,45,13.355555555555556,0,27,9.805275842291962,96.14343434343435
1:29,40,13.525,0,26,8.944236075504659,79.99935897435898
1:3,44,14.409090909090908,0,28,9.546259907634061,91.13107822410147
1:30,38,12.105263157894736,0,27,10.336995940021035,106.85348506401138
1:31,28,14.035714285714286,0,25,8.373158804166344,70.10978835978837
1:32,55,11.981818181818182,0,26,8.96596632764992,80.38855218855218
1:33,50,12.84,0,27,9.372909290686037,87.85142857142861
1:34,48,14.729166666666666,0,27,8.188574248729163,67.05274822695036
1:35,57,12.263157894736842,0,26,9.191467929921037,84.48308270676692
1:36,52,14.403846153846153,0,27,8.801202269442054,77.46116138763198
1:37,45,14.844444444444445,0,28,9.586817548439665,91.9070707070707
1:38,53,15.09433962264151,0,31,9.077156770502778,82.39477503628444
1:39,39,14.435897435897436,0,27,9.983657361157446,99.67341430499324
1:4,47,13.297872340425531,0,26,8.74248719365232,76.4310823311748
1:40,41,12.609756097560975,0,29,9.278679994429401,86.09390243902439
1:41,43,13.581395348837209,0,29,9.464803366607745,89.58250276854929
1:42,45,12.866666666666667,0,27,10.051232398431187,101.02727272727275
1:43,41,14.853658536585366,0,29,8.566098807537058,73.37804878048782
1:44,51,13.941176470588236,0,27,8.326852381796813,69.33647058823527
1:45,41,13.195121951219512,0,26,9.29843941797526,86.4609756097561
1:46,34,12.264705882352942,0,26,9.535607347549027,90.927807486631
1:47,49,14.204081632653061,0,28,9.160557642771025,83.91581632653062
1:48,33,14.090909090909092,0,26,9.073876088680475,82.33522727272727
1:49,45,11.755555555555556,0,28,10.427576105420831,108.73434343434346
1:5,39,12.41025641025641,0,26,9.089374793848581,82.61673414304992
1:50,37,14.513513513513514,0,28,9.544112849819523,91.09009009009014
1:51,39,10.58974358974359,0,29,9.535854634836573,90.93252361673414
1:52,41,11.878048780487806,0,28,9.970444127397785,99.40975609756097
1:53,47,12.319148936170214,0,26,9.84025976808655,96.83071230342276
1:54,38,12.5,0,26,8.056389104642687,64.90540540540539
1:55,42,14.142857142857142,0,28,9.113301531737132,83.05226480836235
1:56,51,14.764705882352942,0,28,9.538528681707923,90.9835294117647
1:57,54,14.907407407407407,0,31,8.075746401670562,65.21767994409504
1:58,47,15.063829787234043,0,29,7.982056658038511,63.71322849213692
1:59,60,12.5,0,27,8.933843479826244,79.8135593220339
1:6,39,13.025641025641026,0,27,9.41859074129229,88.70985155195683
1:7,35,13.628571428571428,0,27,9.56736399336372,91.5344537815126
1:8,45,12.2,0,27,9.28243698409186,86.16363636363637
1:9,46,12.173913043478262,0,27,10.141891885367976,102.85797101449278
2:0,59,14.084745762711865,0,27,9.322364905658274,86.906487434249
2:1,46,10.891304347826088,0,27,8.914976814002541,79.4768115942029
2:10,48,14.895833333333334,0,27,8.282870258329059,68.60593971631208
2:11,44,13.590909090909092,0,27,8.921669939152157,79.59619450317125
2:12,41,11.560975609756097,0,26,9.815927822900404,96.35243902439026
2:13,53,13.39622641509434,0,26,8.240004720502544,67.89767779390421
2:14,45,16.133333333333333,0,49,10.633566065658655,113.07272727272729
2:15,50,11.8,0,26,8.134080483135293,66.16326530612248
2:16,49,12.448979591836734,0,26,9.17664886294237,84.21088435374149
2:17,50,12.4,0,27,9.068897284630788,82.24489795918369
2:18,45,11.844444444444445,0,26,8.599565410677755,73.95252525252526
2:19,46,14.282608695652174,0,27,9.284785747490977,86.20724637681158
2:2,59,13.559322033898304,0,28,10.041759679631438,100.8369374634717
2:20,41,13.853658536585366,0,26,9.062452691213775,82.1280487804878
2:21,44,11.636363636363637,0,27,9.91379332532465,98.28329809725159
2:22,51,13.862745098039216,0,26,8.928649635511828,79.72078431372552
2:23,44,13.590909090909092,0,27,9.371699559989434,87.82875264270614
2:24,52,13.942307692307692,0,26,8.423620993881855,70.95739064856711
2:25,58,12.637931034482758,0,31,9.101182255690777,82.83151845130067
2:26,46,15.847826086956522,0,28,8.395679818426059,70.48743961352662
2:27,38,13.052631578947368,0,27,9.162046768912097,83.94310099573259
2:28,66,12.0,0,27,8.700132624983812,75.69230769230772
2:29,48,14.0625,0,27,8.91426361202544,79.46409574468085
2:3,39,13.512820512820513,0,27,9.159038661550603,83.88798920377867
2:30,36,12.444444444444445,0,27,9.714332399514337,94.36825396825398
2:31,47,14.936170212765957,0,26,8.30768176558442,69.01757631822386
2:32,46,11.76086956521739,0,27,9.266869980044673,85.87487922705314
2:33,50,13.68,0,27,9.37961315071911,87.97714285714287
2:34,42,11.80952380952381,0,28,9.179080391895623,84.2555168408827
2:35,54,15.61111111111111,0,30,9.112331819845485,83.03459119496854
2:36,44,12.409090909090908,0,29,9.867301371886661,97.36363636363637
2:37,52,10.288461538461538,0,26,9.36061112983452,87.62104072398189
2:38,46,12.065217391304348,0,27,9.581004758057112,91.79565217391304
2:39,43,12.720930232558139,0,31,9.810891861297026,96.25359911406424
2:4,56,12.839285714285714,0,28,9.114976259310401,83.08279220779222
2:40,39,13.846153846153847,0,27,8.761574184256775,76.76518218623478
2:41,39,14.025641025641026,0,27,9.203795497073846,84.70985155195682
2:42,52,16.346153846153847,0,28,8.895657930422177,79.13273001508297
2:43,47,13.340425531914894,0,27,9.189494464367357,84.4468085106383
2:44,47,13.404255319148936,0,25,8.741852292198285,76.4199814986124
2:45,41,13.975609756097562,0,26,8.162376507114974,66.62439024390244
2:46,57,15.12280701754386,0,29,8.942415332556964,79.96679197994987
2:47,40,13.425,0,27,9.029545520550428,81.53269230769232
2:48,42,10.666666666666666,0,27,8.230421459340583,67.73983739837398
2:49,42,12.5,0,25,8.361497123502554,69.91463414634147
2:5,66,12.196969696969697,0,27,9.698881294680248,94.0682983682984
2:50,45,13.155555555555555,0,32,9.692911082462548,93.95252525252526
2:51,48,12.020833333333334,0,26,8.573808665666677,73.510195035461
2:52,39,13.282051282051283,0,28,8.982288765731434,80.68151147098514
2:53,43,11.30232558139535,0,26,9.056791410503923,82.02547065337764
2:54,53,14.09433962264151,0,28,9.642183264863178,92.97169811320752
2:55,46,12.217391304347826,0,31,8.983721187615496,80.70724637681158
2:56,52,12.673076923076923,0,26,8.391688590845797,70.42043740573152
2:57,44,15.25,0,29,9.032563827747111,81.58720930232556
2:58,50,12.26,0,25,9.948459013067998,98.9718367346939
2:59,46,13.304347826086957,0,29,8.477079070364827,71.86086956521739
2:6,36,13.13888888888889,0,26,9.523363084774434,90.69444444444444
2:7,45,13.133333333333333,0,26,8.830731463577532,77.98181818181818
2:8,48,11.041666666666666,0,27,8.597274019558517,73.91312056737587
2:9,49,14.551020408163266,0,27,9.027876329481268,81.50255102040818
3:0,44,10.977272727272727,0,27,10.27412336862165,105.55761099365749
3:1,33,11.090909090909092,0,26,10.387383081061719,107.89772727272727
3:10,51,13.235294117647058,0,28,8.543039822672295,72.98352941176469
3:11,48,12.375,0,35,9.95441738786931,99.09042553191486
3:12,43,14.209302325581396,0,28,9.323697763111564,86.93133997785158
3:13,52,12.942307692307692,0,27,9.341901098746614,87.2711161387632
3:14,45,13.0,0,27,8.306623862918075,69.00000000000001
3:15,39,12.743589743589743,0,26,8.527719349330432,72.72199730094466
3:16,61,13.78688524590164,0,28,8.04801166769027,64.77049180327872
3:17,47,12.74468085106383,0,28,9.856509844208201,97.15078630897318
3:18,43,14.674418604651162,0,28,9.10447543069984,82.89147286821704
3:19,49,13.122448979591837,0,26,8.941086467028732,79.94302721088435
3:2,56,12.535714285714286,0,29,9.025145248318541,81.45324675324675
3:20,46,15.195652173913043,0,28,9.012632036862708,81.22753623188406
3:21,45,15.71111111111111,0,29,9.116972738754455,83.11919191919192
3:22,43,14.13953488372093,0,28,9.650021947541871,93.12292358803981
3:23,42,12.166666666666666,0,27,9.401392389523407,88.38617886178862
3:24,48,11.041666666666666,0,26,9.30558819372562,86.59397163120566
3:25,42,12.69047619047619,0,26,8.434794647371193,71.14576074332173
3:26,59,12.728813559322035,0,27,8.943945184572666,79.99415546464057
3:27,47,11.829787234042554,0,27,9.161163655287679,83.92691951896391
3:28,44,15.659090909090908,0,27,9.185284443996535,84.36945031712474
3:29,41,11.878048780487806,0,26,9.11096899882559,83.009756097561
3:3,44,15.295454545454545,0,27,9.169158479950273,84.07346723044398
3:30,49,11.26530612244898,0,26,9.53016157217897,90.82397959183673
3:31,49,13.428571428571429,0,26,8.657848077515183,74.95833333333336
3:32,54,14.425925925925926,0,27,9.295163789907198,86.40006988120196
3:33,48,12.1875,0,26,9.108462863989777,82.96409574468083
3:34,47,11.106382978723405,0,27,9.956937809677779,99.14061054579093
3:35,48,11.3125,0,26,8.605184607413115,74.0492021276596
3:36,58,12.258620689655173,0,36,10.592218833583066,112.1950998185118
3:37,45,11.822222222222223,0,27,8.681979479172227,75.37676767676766
3:38,48,13.333333333333334,0,35,9.32243538022333,86.90780141843972
3:39,39,11.743589743589743,0,27,10.025540932296632,100.51147098515521
3:4,45,13.622222222222222,0,27,9.468341721204139,89.64949494949495
3:40,54,12.24074074074074,0,28,9.308010721517988,86.6390635918938
3:41,49,11.591836734693878,0,28,8.722381095365481,76.07993197278913
3:42,46,13.0,0,26,9.877021593352703,97.55555555555556
3:43,58,13.051724137931034,0,28,9.283870967063866,86.19026013309136
3:44,44,12.75,0,27,9.381141399290835,88.0058139534884
3:45,51,13.784313725490197,0,27,10.094183920436947,101.89254901960783
3:46,46,13.369565217391305,0,27,9.807839711514626,96.19371980676331
3:47,47,11.957446808510639,0,28,8.816874746531347,77.7372802960222
3:48,41,12.804878048780488,0,28,8.53000443198924,72.7609756097561
3:49,43,11.86046511627907,0,29,9.806658076819998,96.17054263565892
3:5,40,10.9,0,28,8.164337710825675,66.65641025641024
3:50,52,12.48076923076923,0,26,8.901399723849085,79.23491704374057
3:51,63,11.492063492063492,0,28,8.84977312607507,78.31848438300051
3:52,53,14.830188679245284,0,27,8.271210145523316,68.41291727140782
3:53,44,13.159090909090908,0,28,8.905036938455915,79.2996828752643
3:54,37,13.972972972972974,0,27,9.364491107032656,87.69369369369369
3:55,60,14.5,0,28,8.68956124187356,75.50847457627118
3:56,57,10.403508771929825,0,26,8.859739695311125,78.49498746867167
3:57,54,13.962962962962964,0,28,8.371025867483274,70.07407407407409
3:58,36,10.166666666666666,0,26,10.224620146629269,104.54285714285713
3:59,37,14.162162162162161,0,28,9.130271729902779,83.36186186186187
3:6,45,13.911111111111111,0,26,8.543530838705927,72.99191919191918
3:7,39,11.333333333333334,0,27,9.423747531839954,88.80701754385963
3:8,50,13.66,0,27,8.577640606095999,73.57591836734694
3:9,51,13.568627450980392,0,27,9.1175762173086,83.13019607843138
4:0,36,13.61111111111111,0,26,9.090898989893379,82.64444444444445
4:1,47,14.446808510638299,0,26,9.301258705466319,86.51341350601298
4:10,46,13.065217391304348,0,28,9.36993341352611,87.79565217391307
4:11,55,14.8,0,29,10.1203864660507,102.42222222222219
4:12,54,12.75925925925926,0,29,8.918784893092349,79.54472396925229
4:13,58,11.948275862068966,0,27,8.592984518786759,73.83938294010889
4:14,57,13.087719298245615,0,27,8.609132820429682,74.11716791979953
4:15,45,12.511111111111111,0,27,8.406226648422374,70.66464646464645
4:16,46,13.565217391304348,0,29,9.368154505588585,87.76231884057971
4:17,41,12.21951219512195,0,29,9.812013542392691,96.27560975609757
4:18,46,14.065217391304348,0,27,9.92505734416805,98.50676328502412
4:19,36,10.444444444444445,0,25,8.459802241675273,71.56825396825398
4:2,55,11.836363636363636,0,25,7.957674228352095,63.32457912457912
4:20,47,15.829787234042554,0,28,8.832546407503504,78.01387604070305
4:21,47,13.595744680851064,0,27,8.082884694023122,65.33302497687326
4:22,47,11.51063829787234,0,26,9.686100171908222,93.8205365402405
4:23,39,11.666666666666666,0,26,9.257524203909213,85.7017543859649
4:24,35,13.457142857142857,0,27,9.693366006595186,93.96134453781511
4:25,46,11.673913043478262,0,26,9.30484783522627,86.58019323671498
4:26,48,14.041666666666666,0,26,8.031741109387612,64.50886524822695
4:27,50,13.2,0,27,9.868523450954596,97.3877551020408
4:28,57,13.68421052631579,0,31,9.20628258841452,84.75563909774435
4:29,35,12.4,0,27,9.521492715399814,90.65882352941173
4:3,69,12.956521739130435,0,27,9.294898636615768,86.39514066496166
4:30,45,14.777777777777779,0,29,8.623142458442043,74.3585858585859
4:31,51,13.705882352941176,0,29,9.033922996455214,81.61176470588235
4:32,48,13.541666666666666,0,26,8.429831358786997,71.06205673758863
4:33,49,11.142857142857142,0,28,10.220485963658156,104.45833333333337
4:34,47,12.46808510638298,0,28,9.15767927652688,83.86308973172987
4:35,37,13.783783783783784,0,25,8.91669824024047,79.5075075075075
4:36,39,13.051282051282051,0,28,9.461692065066536,89.52361673414305
4:37,41,13.609756097560975,0,26,9.275985254355701,86.0439024390244
4:38,50,12.74,0,27,9.824604681250902,96.52285714285712
4:39,44,16.568181818181817,0,28,10.000924904373472,100.01849894291753
4:4,69,12.956521739130435,0,26,8.767310243184948,76.86572890025572
4:40,51,11.568627450980392,0,27,8.15415207599364,66.49019607843138
4:41,52,13.153846153846153,0,25,9.080003056457581,82.44645550527903
4:42,44,13.659090909090908,0,26,8.037537462224336,64.6020084566596
4:43,49,13.63265306122449,0,26,8.729007860650173,76.19557823129252
4:44,71,11.661971830985916,0,28,9.76282111156084,95.31267605633802
4:45,44,13.727272727272727,0,28,9.007396537790836,81.13319238900634
4:46,48,14.166666666666666,0,27,8.880610802582801,78.86524822695036
4:47,42,13.380952380952381,0,27,8.83715101688537,78.09523809523812
4:48,51,11.823529411764707,0,29,9.326748377334818,86.98823529411764
4:49,43,12.604651162790697,0,26,9.116023399131363,83.10188261351054
4:5,45,13.977777777777778,0,26,8.400456938028835,70.56767676767679
4:50,46,12.391304347826088,0,26,9.436285193913417,89.04347826086956
4:51,48,13.479166666666666,0,27,9.542713792460859,91.0633865248227
4:52,52,13.038461538461538,0,26,8.482881351174232,71.95927601809956
4:53,53,12.962264150943396,0,27,9.462399809755011,89.53701015965166
4:54,38,12.68421052631579,0,27,9.78444784493006,95.73541963015649
4:55,40,12.475,0,29,9.367120620444082,87.74294871794872
4:56,53,12.660377358490566,0,27,9.063755793578693,82.15166908563131
4:57,45,12.311111111111112,0,27,8.641396725861936,74.67373737373738
4:58,41,14.487804878048781,0,28,9.909898968252685,98.20609756097562
4:59,44,15.068181818181818,0,27,7.857444188505299,61.739429175475685
4:6,40,14.75,0,28,9.040507133494737,81.73076923076921
4:7,56,13.214285714285714,0,28,9.110861222068538,83.0077922077922
4:8,47,12.638297872340425,0,27,9.444173570571557,89.19241443108231
4:9,50,13.96,0,28,8.1939748895024,67.14122448979587
5:0,51,14.0,0,26,8.553361912137238,73.15999999999998
5:1,49,12.979591836734693,0,26,8.055768626472915,64.89540816326532
5:10,39,14.435897435897436,0,28,9.340897262758771,87.2523616734143
