game_date,count,mean,min,max,std,var
1997-03-14,13,8.538461538461538,0,27,11.52255313588229,132.7692307692308
1997-03-16,9,19.444444444444443,0,25,9.47511360236793,89.77777777777777
1997-03-17,7,15.142857142857142,0,26,11.99206086581968,143.80952380952382
1997-03-20,1,15.0,15,15,,
1997-03-23,6,9.5,0,22,10.765686229869418,115.9
1997-03-24,3,4.666666666666667,0,14,8.082903768654761,65.33333333333333
1997-03-26,14,11.357142857142858,0,25,10.262756736090738,105.32417582417581
1997-03-27,16,9.8125,0,24,10.412932664080119,108.42916666666666
1997-04-01,5,15.4,0,25,9.262828941527529,85.8
1997-04-02,6,3.5,0,14,5.856620185738529,34.3
1997-04-04,6,10.5,0,26,10.21273714534943,104.3
1997-04-06,9,16.11111111111111,0,26,9.225568335398698,85.11111111111111
1997-04-08,11,10.818181818181818,0,23,9.620999759049804,92.56363636363638
1997-04-09,12,14.333333333333334,0,23,7.981038134038059,63.6969696969697
1997-04-11,7,10.285714285714286,0,23,10.46763720098421,109.57142857142856
1997-04-13,5,11.2,0,23,8.700574693662482,75.7
1997-04-17,4,8.75,0,24,11.412712210513327,130.25
1997-04-25,1,13.0,13,13,,
1997-04-27,3,9.333333333333334,0,28,16.165807537309522,261.3333333333333
1997-04-30,13,10.0,0,24,9.678154093971983,93.66666666666667
1997-05-04,7,27.428571428571427,17,62,15.629642167551829,244.28571428571425
1997-05-06,1,0.0,0,0,,
1997-05-08,7,10.285714285714286,0,25,11.29475225808112,127.57142857142857
1997-05-10,9,17.88888888888889,0,26,10.62361102032219,112.8611111111111
1997-05-12,14,15.357142857142858,0,26,9.87309586593901,97.47802197802197
1997-10-31,13,7.615384615384615,0,26,9.785520438709955,95.75641025641026
1997-11-04,10,12.1,0,25,11.120051958311866,123.65555555555554
1997-11-07,9,11.777777777777779,0,26,9.562658858520702,91.44444444444446
1997-11-09,18,11.38888888888889,0,28,9.696202342632969,94.01633986928105
1997-11-16,6,23.833333333333332,11,39,9.474527252938094,89.76666666666667
1997-11-18,10,12.5,0,25,9.732534213770954,94.72222222222221
1997-11-19,18,13.055555555555555,0,26,10.394977419675117,108.05555555555556
1997-11-23,21,10.619047619047619,0,40,10.437797614804525,108.94761904761904
1997-11-25,21,13.952380952380953,0,26,9.216703263511256,84.94761904761904
1997-11-26,11,8.727272727272727,0,24,7.40393016027176,54.81818181818181
1997-11-28,11,14.454545454545455,0,27,11.5183647829337,132.6727272727273
1997-11-30,8,9.125,0,26,10.736286934636999,115.26785714285712
1997-12-03,10,10.9,0,26,11.189777080492314,125.21111111111112
1997-12-05,10,12.3,0,25,9.95601437434791,99.1222222222222
1997-12-07,15,12.666666666666666,0,26,10.132456102380441,102.66666666666666
1997-12-08,14,11.0,0,25,10.798860338729481,116.61538461538461
1997-12-10,15,13.133333333333333,0,25,8.052210580834013,64.83809523809524
1997-12-12,15,11.533333333333333,0,26,10.218097856720878,104.40952380952379
1997-12-14,21,13.619047619047619,0,27,10.542657115149815,111.14761904761903
1997-12-16,15,8.133333333333333,0,25,9.500877152487904,90.26666666666668
1997-12-17,20,13.05,0,28,10.908591495745572,118.99736842105263
1997-12-19,16,10.0625,0,25,10.279226624605569,105.6625
1997-12-20,14,13.5,0,25,10.464224768228174,109.49999999999997
1997-12-22,13,10.461538461538462,0,25,10.805981249716787,116.76923076923077
1997-12-26,15,13.933333333333334,0,26,10.633281086601006,113.06666666666668
1997-12-28,11,12.0,0,27,9.391485505499118,88.20000000000002
1997-12-30,10,9.5,0,26,9.663792676216149,93.38888888888889
1998-01-02,8,14.625,0,26,10.769500585316983,115.98214285714286
1998-01-04,18,10.61111111111111,0,27,10.600437776136966,112.36928104575162
1998-01-06,10,12.8,0,25,7.9833159359587755,63.733333333333334
1998-01-07,7,10.428571428571429,0,36,12.554642472768693,157.61904761904762
1998-01-09,11,13.363636363636363,0,25,9.604922980146455,92.25454545454545
1998-01-11,9,12.333333333333334,0,25,9.733961166965893,94.75
1998-01-14,8,12.75,0,26,11.221790027824056,125.92857142857143
1998-01-17,9,12.333333333333334,0,36,12.459935794377111,155.25
1998-01-19,7,14.142857142857142,0,28,11.096975134821973,123.14285714285715
1998-01-21,12,13.666666666666666,0,25,10.066445913694334,101.33333333333334
1998-01-24,14,11.928571428571429,0,25,10.894347763258395,118.68681318681318
1998-01-28,19,7.684210526315789,0,26,9.752792372665763,95.11695906432749
1998-01-30,16,8.8125,0,26,10.284089653440406,105.76250000000002
1998-02-01,16,13.4375,0,28,11.29583256485919,127.59583333333333
1998-02-04,10,11.4,0,25,10.024414640710393,100.48888888888888
1998-02-10,13,9.307692307692308,0,26,11.549780772700228,133.39743589743588
1998-02-11,11,7.818181818181818,0,20,7.884391946347947,62.163636363636364
1998-02-13,13,14.923076923076923,0,33,10.93512336816202,119.57692307692308
1998-02-15,15,12.2,0,27,10.81136967667438,116.88571428571429
1998-02-18,8,13.75,0,42,14.439529078193651,208.5
1998-02-19,10,6.1,0,20,7.385421074281712,54.544444444444444
1998-02-22,15,10.2,0,25,9.585703640615762,91.88571428571429
1998-02-24,12,10.5,0,25,8.565257518816136,73.36363636363636
1998-02-25,8,10.0,2,20,6.590035768383312,43.42857142857143
1998-02-27,12,12.083333333333334,0,26,11.42133834964054,130.4469696969697
1998-03-01,15,14.866666666666667,0,27,9.132881462579256,83.4095238095238
1998-03-02,7,14.714285714285714,6,25,6.626066850308854,43.904761904761905
1998-03-04,8,6.25,0,21,7.648529270389178,58.5
1998-03-06,6,14.833333333333334,0,26,9.928074670683468,98.56666666666666
1998-03-08,7,14.428571428571429,0,27,11.103410029613167,123.28571428571426
1998-03-11,10,11.6,0,28,10.741404832598844,115.3777777777778
1998-03-12,9,9.333333333333334,0,25,11.1579568022107,124.50000000000001
1998-03-15,7,6.0,0,25,8.962886439832502,80.33333333333333
1998-03-16,1,23.0,23,23,,
1998-03-18,10,14.1,0,27,8.887569346502389,78.98888888888888
1998-03-20,7,11.0,0,29,13.832329280830953,191.33333333333334
1998-03-22,9,11.777777777777779,0,25,9.024657580453923,81.44444444444444
1998-03-23,12,12.916666666666666,0,25,10.612671100094824,112.62878787878786
1998-03-25,7,13.857142857142858,0,25,11.596386957849866,134.47619047619045
1998-03-28,4,12.5,0,26,14.456832294800959,208.99999999999997
1998-03-29,12,8.083333333333334,0,26,8.084309531806696,65.35606060606061
1998-03-31,13,9.23076923076923,0,25,11.054062949536142,122.19230769230768
1998-04-02,11,9.181818181818182,0,58,18.40009881396392,338.56363636363636
1998-04-03,8,11.5,0,26,10.889050857234002,118.57142857142857
1998-04-05,11,15.0,0,27,10.73312629199899,115.2
1998-04-08,10,15.3,0,26,11.652848960185183,135.7888888888889
1998-04-10,11,16.727272727272727,0,28,11.807547663176372,139.4181818181818
1998-04-11,9,13.666666666666666,0,25,10.222524150130436,104.5
1998-04-13,10,8.3,0,26,10.435516278555653,108.90000000000002
1998-04-14,11,4.0,0,25,8.012490249604053,64.2
1998-04-17,8,18.5,0,53,20.47297870713632,419.14285714285717
1998-04-19,19,11.368421052631579,0,44,13.643111922284323,186.1345029239766
1998-04-24,9,11.777777777777779,0,26,8.151346173758322,66.44444444444444
1998-04-26,7,7.714285714285714,0,17,7.631388814501279,58.23809523809524
1998-04-28,6,10.333333333333334,0,27,12.33963802818651,152.26666666666668
1998-04-30,16,7.125,0,24,9.061824687482464,82.11666666666666
1998-05-04,5,10.4,0,25,12.934450123604018,167.29999999999998
1998-05-12,3,13.666666666666666,4,24,10.016652800877813,100.33333333333333
1998-05-16,14,11.928571428571429,0,28,11.145639269475517,124.22527472527473
1998-05-18,10,8.1,0,46,14.464131882387935,209.21111111111114
1998-05-22,4,11.25,0,27,11.786291472158096,138.91666666666666
1998-05-24,2,13.5,6,21,10.606601717798213,112.5
1999-02-05,21,15.761904761904763,0,26,7.77113094668184,60.39047619047619
1999-02-07,12,12.75,0,25,9.28464029753148,86.20454545454545
1999-02-08,19,14.157894736842104,1,25,8.146322673416222,66.36257309941521
1999-02-10,15,10.733333333333333,0,25,9.315629467778995,86.78095238095239
1999-02-11,21,16.714285714285715,0,25,7.260460434041749,52.71428571428571
1999-02-14,12,17.666666666666668,0,58,15.493889313552167,240.06060606060603
1999-02-16,14,14.0,0,24,8.494342008292705,72.15384615384615
1999-02-17,15,7.066666666666666,0,21,7.76867948575438,60.35238095238094
1999-02-19,19,11.473684210526315,0,21,7.1365134737772,50.92982456140351
1999-02-21,20,15.3,0,31,9.663278293023598,93.37894736842105
1999-02-22,15,15.133333333333333,0,29,9.891314130998733,97.83809523809522
1999-02-23,21,14.952380952380953,0,28,10.447373787111239,109.14761904761903
1999-02-25,6,15.0,0,29,9.777525249264253,95.6
1999-02-26,10,9.3,0,21,8.743886753358346,76.45555555555556
1999-02-28,20,12.1,0,26,7.731684639741914,59.77894736842105
1999-03-01,11,9.909090909090908,0,24,7.955558377066256,63.29090909090909
1999-03-03,19,7.0,0,17,7.1492035298424055,51.111111111111114
1999-03-05,15,9.133333333333333,0,20,6.770383684703197,45.83809523809524
1999-03-07,16,9.5,0,31,9.640193635676274,92.93333333333334
1999-03-09,7,5.142857142857143,0,15,6.743603671345943,45.47619047619048
1999-03-10,14,5.928571428571429,0,19,7.300835418100988,53.302197802197824
1999-03-12,13,6.0,0,18,6.3508529610858835,40.333333333333336
1999-03-14,19,14.157894736842104,0,28,9.581597859640095,91.80701754385966
1999-03-16,12,12.75,0,25,9.928150976802367,98.56818181818181
1999-03-18,12,11.25,2,25,7.059809423129572,49.84090909090909
1999-03-19,16,15.375,0,29,9.344338749567392,87.31666666666668
1999-03-21,24,13.25,0,24,7.266660018611504,52.804347826086946
1999-03-22,17,7.529411764705882,0,20,7.9066241773814525,62.514705882352935
1999-03-24,22,11.181818181818182,0,27,9.530084512873474,90.82251082251084
1999-03-26,17,8.764705882352942,0,26,7.369950913716336,54.316176470588246
1999-03-28,20,11.05,0,20,7.4372816199695455,55.31315789473683
1999-03-29,17,8.705882352941176,0,26,8.289788190013912,68.72058823529412
1999-04-02,20,10.05,0,22,8.075140539757935,65.20789473684209
1999-04-03,15,8.0,0,25,9.071147352221454,82.28571428571429
1999-04-05,12,14.166666666666666,0,30,10.869752304055284,118.15151515151516
1999-04-06,14,13.0,0,35,10.756035872583713,115.69230769230768
1999-04-07,18,13.555555555555555,5,25,6.279960867452282,39.43790849673203
1999-04-09,14,13.214285714285714,0,26,9.791507870273422,95.87362637362638
1999-04-11,21,11.857142857142858,0,39,11.594333591395904,134.42857142857142
1999-04-13,19,11.0,0,24,9.510228411791404,90.44444444444444
1999-04-17,16,15.8125,0,25,7.943288571702109,63.09583333333333
1999-04-19,11,9.636363636363637,0,29,11.834464307882527,140.05454545454546
1999-04-20,17,11.117647058823529,0,26,10.28884318656121,105.86029411764704
1999-04-21,15,13.266666666666667,0,26,10.42981075480051,108.78095238095239
1999-04-24,14,12.428571428571429,0,25,8.984724521390442,80.72527472527472
1999-04-26,14,13.714285714285714,0,24,7.021161107445356,49.2967032967033
1999-04-29,11,15.636363636363637,0,27,8.249517892249548,68.05454545454543
1999-05-02,20,9.0,0,26,9.124864815148596,83.26315789473684
1999-05-03,12,9.0,0,21,7.827689778774276,61.27272727272727
1999-05-05,5,8.6,0,22,11.781341180018513,138.8
1999-05-09,9,7.111111111111111,0,24,8.176864381357387,66.86111111111111
1999-05-11,15,10.2,0,26,9.652534826222,93.17142857142858
1999-05-13,17,13.529411764705882,0,27,10.07545065405776,101.51470588235296
1999-05-15,25,11.96,0,26,8.604649905719581,74.03999999999999
1999-05-17,17,7.588235294117647,0,24,7.953449122310174,63.25735294117648
1999-05-19,25,11.88,0,30,7.886274997318654,62.193333333333335
1999-05-22,18,11.944444444444445,0,32,11.764714052284745,138.40849673202615
1999-05-23,16,12.4375,0,26,8.302359102488078,68.92916666666665
1999-12-01,18,9.61111111111111,0,29,9.133898651461127,83.42810457516339
1999-12-03,15,9.266666666666667,0,24,7.841889956843191,61.49523809523809
1999-12-05,12,16.666666666666668,0,27,8.071648849616487,65.15151515151516
1999-12-07,13,14.846153846153847,0,37,9.317064575696163,86.80769230769232
1999-12-08,19,12.578947368421053,0,24,8.441404500527176,71.25730994152046
1999-12-11,12,7.916666666666667,0,20,7.7042884555331,59.3560606060606
1999-12-12,24,12.375,0,26,8.080101699747402,65.28804347826086
1999-12-14,12,11.583333333333334,0,24,8.490190417966685,72.08333333333333
1999-12-16,19,11.31578947368421,0,25,8.749937343134059,76.56140350877192
1999-12-17,24,9.958333333333334,0,24,9.153185079602032,83.78079710144927
1999-12-19,20,8.3,0,19,6.860259316872565,47.06315789473683
1999-12-20,17,11.941176470588236,1,26,7.70122221010482,59.30882352941177
1999-12-25,19,8.68421052631579,0,41,9.285907073379457,86.22807017543863
1999-12-27,22,10.454545454545455,0,25,7.632806840195831,58.25974025974026
1999-12-29,15,6.4,0,22,8.838228652523407,78.11428571428573
2000-01-04,26,6.461538461538462,0,26,7.349725269590799,54.018461538461544
2000-01-05,22,8.863636363636363,0,25,8.195791338912652,67.17099567099565
2000-01-07,19,13.0,0,25,9.159087776022725,83.88888888888889
2000-01-08,18,16.055555555555557,0,26,9.32720386965696,86.99673202614379
2000-01-10,18,12.055555555555555,0,34,12.388192776246175,153.4673202614379
2000-01-12,19,9.631578947368421,0,29,9.540617999525265,91.02339181286548
2000-01-14,19,9.473684210526315,0,27,6.809865564447506,46.37426900584795
2000-01-15,18,15.666666666666666,0,26,7.631205286037525,58.23529411764706
2000-01-17,18,19.166666666666668,0,59,13.720958635691346,188.26470588235293
2000-01-19,15,8.466666666666667,0,25,9.977593946056382,99.55238095238096
2000-01-22,19,15.0,0,24,6.333333333333333,40.11111111111111
2000-01-24,24,14.666666666666666,0,38,10.09806983996217,101.97101449275361
2000-01-28,15,13.466666666666667,0,25,8.82259005270534,77.83809523809524
2000-01-30,22,11.863636363636363,0,26,7.160044257281777,51.26623376623375
2000-02-01,14,15.714285714285714,1,24,5.635445125120266,31.758241758241766
2000-02-04,8,10.625,0,24,9.379879682444912,87.98214285714286
2000-02-07,21,14.095238095238095,0,27,9.611996472662492,92.39047619047618
2000-02-09,17,11.058823529411764,0,25,8.211810003246043,67.43382352941177
2000-02-15,14,11.5,0,25,9.732973298574759,94.73076923076923
2000-02-16,18,12.5,0,25,8.480080465766957,71.91176470588233
2000-02-18,10,13.0,0,24,8.640987597877148,74.66666666666669
2000-02-20,15,12.533333333333333,0,28,7.698484699385111,59.26666666666667
2000-02-22,20,11.4,0,35,10.080726790840973,101.62105263157895
2000-02-23,22,11.409090909090908,0,27,8.808324476685682,77.58658008658008
2000-02-25,12,6.583333333333333,0,19,7.391128998927558,54.628787878787875
2000-02-27,18,11.88888888888889,0,26,10.306416555826871,106.22222222222224
2000-02-29,11,8.545454545454545,0,25,9.595453468842797,92.07272727272726
2000-03-01,22,12.272727272727273,0,25,8.575612254592993,73.54112554112552
2000-03-03,17,10.176470588235293,0,26,8.959877887823353,80.27941176470588
2000-03-05,12,15.5,0,26,8.393720596645176,70.45454545454545
2000-03-06,12,9.166666666666666,0,28,10.794218430027787,116.51515151515152
2000-03-09,19,8.631578947368421,0,25,9.84440352188767,96.91228070175438
2000-03-12,24,10.208333333333334,0,27,9.518764838883826,90.60688405797102
2000-03-13,20,10.95,0,25,8.976431127651662,80.57631578947367
2000-03-16,10,8.8,0,18,6.160808027812224,37.95555555555555
2000-03-17,21,10.714285714285714,0,26,8.450697350768499,71.41428571428573
2000-03-19,23,10.73913043478261,0,28,10.216819427272178,104.38339920948619
2000-03-20,25,9.64,0,22,8.341063081726054,69.57333333333334
2000-03-22,16,10.875,0,27,10.843584893075414,117.58333333333333
2000-03-24,15,10.4,0,25,9.58272254782384,91.82857142857144
2000-03-26,19,8.789473684210526,0,24,8.209607835866063,67.39766081871345
2000-03-29,20,6.05,0,17,6.320184874044846,39.944736842105264
2000-03-31,12,14.583333333333334,0,25,6.947312539043534,48.26515151515152
2000-04-02,11,9.909090909090908,0,21,7.777590185327914,60.4909090909091
2000-04-05,14,11.928571428571429,0,29,8.713069632315722,75.91758241758242
2000-04-08,30,12.6,0,33,8.006893581632406,64.11034482758622
2000-04-10,28,13.142857142857142,0,26,8.007932575077298,64.12698412698413
2000-04-14,21,12.19047619047619,0,27,9.124796149060248,83.26190476190474
2000-04-16,18,12.277777777777779,0,26,10.06336135841625,101.27124183006536
2000-04-18,20,15.6,0,48,12.184545863294899,148.46315789473684
2000-04-19,21,14.904761904761905,1,28,8.190877620284422,67.0904761904762
2000-04-23,22,10.409090909090908,0,31,8.226896023520545,67.68181818181817
2000-04-27,20,10.8,0,34,9.741933235138431,94.90526315789475
2000-04-30,25,12.84,0,37,10.044401425669925,100.89
2000-05-02,30,12.0,0,28,8.094272134003795,65.51724137931035
2000-05-05,16,14.4375,0,25,9.230158900762941,85.19583333333334
2000-05-07,17,8.764705882352942,0,26,9.290649948770444,86.31617647058823
2000-05-10,11,15.818181818181818,0,24,6.660603303277892,44.36363636363636
2000-05-12,20,9.75,0,24,9.031378049538409,81.5657894736842
2000-05-14,20,14.35,0,34,9.729364127001798,94.66052631578945
2000-05-16,16,15.5625,0,27,7.553972464869063,57.062499999999986
2000-05-20,9,9.88888888888889,0,25,7.457285773732364,55.61111111111111
2000-05-22,9,17.555555555555557,7,26,6.043821454822916,36.527777777777786
2000-05-26,18,13.277777777777779,0,24,7.225816099282738,52.2124183006536
2000-05-28,15,16.666666666666668,0,25,7.128079952520441,50.80952380952381
2000-05-30,13,14.538461538461538,0,25,8.181436147516978,66.93589743589745
2000-06-02,24,20.0,0,58,10.938563612880964,119.65217391304344
2000-06-04,19,14.578947368421053,0,27,7.946458257010436,63.14619883040934
2000-06-07,13,14.538461538461538,0,52,13.389146005971808,179.2692307692308
2000-06-09,3,18.666666666666668,15,24,4.725815626252609,22.333333333333336
2000-06-14,27,10.37037037037037,1,23,6.794500876829892,46.16524216524216
2000-06-16,20,12.55,0,25,8.512993165249163,72.47105263157896
2000-06-19,27,13.962962962962964,0,67,13.871613187428936,192.4216524216524
2000-10-31,11,12.363636363636363,0,25,8.488494887466532,72.05454545454545
2000-11-01,21,12.857142857142858,0,26,7.669978580711384,58.82857142857142
2000-11-04,20,9.1,0,27,9.602083107326242,92.2
2000-11-05,14,12.071428571428571,0,28,10.216610048304716,104.37912087912089
2000-11-07,16,12.125,0,25,8.815705681717526,77.71666666666667
2000-11-08,31,14.290322580645162,0,25,6.111156728405826,37.3462365591398
2000-11-12,29,8.96551724137931,0,27,8.20924025813373,67.39162561576357
2000-11-14,23,7.869565217391305,0,27,10.001383303533052,100.0276679841897
2000-11-16,23,17.26086956521739,0,47,9.88671004799486,97.74703557312255
2000-11-18,25,14.64,0,29,9.031795687089769,81.57333333333334
2000-11-19,22,10.454545454545455,0,27,10.003462603981886,100.06926406926405
2000-11-22,19,8.68421052631579,0,26,10.79121366657434,116.4502923976608
2000-11-24,20,13.15,0,25,7.576105095697433,57.39736842105262
2000-11-27,19,12.263157894736842,0,27,9.751593062236651,95.09356725146199
2000-11-28,24,15.25,0,42,10.505692038956372,110.36956521739128
2000-11-30,16,12.875,0,48,13.154847015454038,173.05
2000-12-01,31,12.35483870967742,0,28,9.1087810640677,82.96989247311828
2000-12-03,28,11.857142857142858,0,30,8.50583366573826,72.34920634920637
2000-12-05,28,14.678571428571429,0,45,10.270610971867727,105.48544973544975
2000-12-06,35,12.82857142857143,0,33,8.800019098527786,77.44033613445379
2000-12-08,25,12.64,0,25,7.353457236792319,54.07333333333332
2000-12-10,21,15.380952380952381,0,36,10.091958137428982,101.84761904761903
2000-12-12,31,13.870967741935484,0,29,10.477728556272334,109.78279569892474
2000-12-13,25,8.64,0,24,8.380930735902785,70.24000000000001
2000-12-15,18,11.38888888888889,0,25,9.369153950684874,87.78104575163398
2000-12-17,29,16.17241379310345,0,62,12.106872208783036,146.57635467980302
2000-12-19,24,11.833333333333334,0,24,7.732858556140501,59.79710144927536
2000-12-21,26,9.846153846153847,0,25,8.775840963428212,77.0153846153846
2000-12-22,20,13.15,0,23,8.16458978245628,66.66052631578948
2000-12-25,20,15.35,0,27,7.875845819238784,62.028947368421036
2000-12-28,19,14.68421052631579,0,24,7.196084055303561,51.783625730994146
2000-12-30,18,16.22222222222222,0,26,9.026467979392967,81.47712418300655
2001-01-03,24,14.541666666666666,0,29,9.287575462466751,86.2590579710145
2001-01-07,24,14.875,0,27,8.02882036925345,64.46195652173913
2001-01-12,25,14.8,0,29,8.53424474299474,72.83333333333336
2001-01-13,24,17.208333333333332,0,25,6.467169037710306,41.82427536231885
2001-01-15,24,16.416666666666668,0,25,6.697933923276618,44.862318840579704
2001-01-19,22,13.272727272727273,0,25,8.955880314508017,80.2077922077922
2001-01-21,27,13.296296296296296,0,26,8.605967584338094,74.06267806267806
2001-01-23,19,15.210526315789474,0,25,8.038649329392076,64.61988304093568
2001-01-26,20,12.3,0,27,9.819958194787205,96.4315789473684
2001-01-28,27,11.25925925925926,0,26,9.342181398172125,87.27635327635329
2001-01-30,26,10.538461538461538,0,23,6.818978042086772,46.49846153846154
2001-01-31,17,8.647058823529411,0,25,9.353750427439442,87.49264705882354
2001-02-02,30,10.966666666666667,0,31,9.064836698353483,82.1712643678161
2001-02-04,26,12.26923076923077,0,24,7.902190543426258,62.44461538461538
2001-02-07,26,13.653846153846153,0,70,14.139143701631461,199.9153846153846
2001-02-13,25,10.24,0,26,10.381393612291816,107.77333333333333
2001-02-14,13,14.0,0,26,8.934950102453474,79.83333333333333
2001-02-16,17,8.941176470588236,0,25,9.106800949258295,82.93382352941177
2001-02-18,28,9.678571428571429,0,28,8.406582832556573,70.67063492063491
2001-02-20,16,9.625,0,22,7.864477096412704,61.85
2001-02-28,28,16.964285714285715,0,43,9.41819414497179,88.70238095238093
2001-03-03,16,14.8125,1,38,10.15361183684571,103.09583333333332
2001-03-04,15,6.466666666666667,0,27,8.601218075421201,73.98095238095239
2001-03-06,17,8.117647058823529,0,25,8.084571362641748,65.36029411764706
2001-03-07,34,11.029411764705882,0,26,8.400884852809282,70.57486631016043
2001-03-09,33,9.393939393939394,0,26,7.223829463740969,52.183712121212125
2001-03-15,28,13.178571428571429,0,28,7.935170522233987,62.96693121693121
2001-03-16,18,10.5,1,25,8.576644071512574,73.55882352941177
2001-03-18,17,12.352941176470589,0,25,7.809778937897253,60.992647058823536
2001-03-19,22,6.136363636363637,0,20,6.497585299064162,42.21861471861472
2001-03-21,15,11.333333333333334,0,25,7.422616660938251,55.09523809523811
2001-04-01,4,21.75,16,28,6.13052471924984,37.583333333333336
2001-04-10,14,14.714285714285714,0,22,5.180266869106729,26.83516483516484
2001-04-12,24,11.291666666666666,0,19,7.369025460119137,54.30253623188406
2001-04-15,21,10.714285714285714,0,27,9.498120114753535,90.2142857142857
2001-04-17,13,10.461538461538462,0,26,9.913083817320963,98.26923076923077
2001-04-22,20,12.7,0,53,12.5366830163577,157.1684210526316
2001-04-26,11,12.909090909090908,0,25,8.982811869949693,80.69090909090909
2001-04-29,23,11.08695652173913,0,25,9.534211334491753,90.901185770751
2001-05-06,23,10.608695652173912,0,24,8.111378822565376,65.79446640316206
2001-05-08,19,9.736842105263158,0,26,9.206532133117696,84.76023391812866
2001-05-11,22,10.590909090909092,0,24,7.14915306944743,51.11038961038962
2001-05-13,29,10.0,0,25,7.564012540595481,57.21428571428571
2001-05-19,35,9.628571428571428,0,25,7.985596276995205,63.76974789915967
2001-05-21,24,13.916666666666666,0,24,7.216627338648403,52.07971014492753
2001-05-25,27,8.037037037037036,0,26,9.225722742092357,85.11396011396012
2001-05-27,19,12.473684210526315,0,25,9.430261107806269,88.9298245614035
2001-06-06,22,10.090909090909092,0,22,7.412403317664451,54.94372294372295
2001-06-08,23,11.73913043478261,0,24,7.386827288579608,54.56521739130435
2001-06-10,30,12.1,0,27,7.814001579834445,61.05862068965519
2001-06-13,13,9.23076923076923,0,28,9.984603532054123,99.69230769230768
2001-06-15,18,12.055555555555555,0,26,8.098454625436968,65.58496732026143
2001-10-30,24,7.375,0,25,8.479194485942328,71.89673913043478
2001-11-01,22,14.863636363636363,0,26,8.351192983186548,69.74242424242425
2001-11-02,14,5.857142857142857,0,18,7.156031806021492,51.20879120879121
2001-11-04,21,13.476190476190476,0,22,7.877937849583782,62.06190476190475
2001-11-09,15,15.2,0,60,15.190222419137157,230.7428571428571
2001-11-11,13,12.0,0,20,7.571877794400365,57.333333333333336
2001-11-15,27,13.777777777777779,0,25,7.012808793877613,49.17948717948718
2001-11-16,15,16.2,9,25,5.280692595267622,27.885714285714293
2001-11-18,19,10.105263157894736,0,20,7.788130119626528,60.65497076023392
